LAMMPS data file via write_data, version 27 Aug 2016, timestep = 2300550

150 atoms
2 atom types

0.0000000000000000e+00 1.3343400000000001e+01 xlo xhi
0.0000000000000000e+00 1.3343400000000001e+01 ylo yhi
0.0000000000000000e+00 1.3343400000000001e+01 zlo zhi

Atoms # charge

148 2 -9.4499999999999995e-01 3.6985482145405418e-01 6.9334271797029325e+00 1.3280340913297004e+00 0 0 1
142 2 -9.4499999999999995e-01 6.2664690363914071e+00 1.0153085005049988e+01 2.0137327542951275e-01 0 1 1
96 1 1.8899999999999999e+00 2.9415311927447241e+00 7.1316654356625016e+00 4.4576304624160175e+00 0 0 0
78 1 1.8899999999999999e+00 3.3564449510494447e+00 1.1480761362057102e+01 3.2901860903222118e+00 0 -1 2
118 2 -9.4499999999999995e-01 4.1389741778673868e+00 1.1029171755745978e+01 4.8393062705837799e+00 0 -1 1
125 2 -9.4499999999999995e-01 5.9567937662267632e+00 1.3069776292812419e+01 4.1204179732133959e+00 -1 0 0
115 2 -9.4499999999999995e-01 1.9240209621417088e+00 7.6185421154756332e+00 3.3033760618008570e+00 1 0 0
87 2 -9.4499999999999995e-01 1.9258905965058164e+00 1.0768885265866102e+01 3.3101271060274664e+00 0 -2 1
121 2 -9.4499999999999995e-01 6.5831883219310594e+00 9.7812314317806646e+00 2.8213027860650475e+00 0 0 0
61 2 -9.4499999999999995e-01 6.1693999657496930e+00 8.0739107449949827e+00 4.7794911566424849e+00 -1 0 -1
39 2 -9.4499999999999995e-01 3.1739289604249099e+00 1.3045907145274542e+01 3.1476163667589225e+00 0 -1 0
92 1 1.8899999999999999e+00 2.7993135068698655e-01 1.0696782712928851e+01 3.5266378881324649e+00 0 0 0
102 2 -9.4499999999999995e-01 1.5785228887162214e-01 1.0762477821055661e+01 5.1075914305995846e+00 1 0 1
58 1 1.8899999999999999e+00 5.6132053076385411e+00 1.1948683330169601e+01 5.2753036657499006e+00 0 0 0
89 1 1.8899999999999999e+00 3.6548947404353138e-01 7.6533676438277425e+00 2.8056048997388543e+00 1 0 0
137 2 -9.4499999999999995e-01 6.6202624507943932e+00 1.0702016646982688e+01 5.2856872435784306e+00 1 0 0
132 2 -9.4499999999999995e-01 3.2820216447707073e+00 8.5516488489679663e+00 5.3147731179882740e+00 1 0 1
90 2 -9.4499999999999995e-01 2.3174418506430676e+00 1.0582875156000513e+01 6.5967968825412466e+00 0 0 2
80 1 1.8899999999999999e+00 3.6997196243494526e+00 9.9300365907137351e+00 6.0381018690962573e+00 0 -1 0
67 1 1.8899999999999999e+00 8.9075654008829153e-01 1.1309770094796354e+01 6.4584746907722117e+00 0 0 -1
41 2 -9.4499999999999995e-01 4.7363325515772683e+00 9.8006626328301074e+00 7.2802117608645558e+00 0 -1 0
12 2 -9.4499999999999995e-01 1.1761305906039259e+00 1.2928992888495229e+01 6.4103407811029376e+00 1 0 1
44 2 -9.4499999999999995e-01 4.9400063686594660e+00 1.2771396475759712e+01 6.5328577199186286e+00 0 -1 -1
24 2 -9.4499999999999995e-01 7.9382763022243522e-02 1.1034206772861955e+01 7.8311250526062155e+00 0 -1 1
120 2 -9.4499999999999995e-01 5.2661090609378505e+00 1.0935161782458845e+01 9.6090440052881387e+00 1 0 0
75 1 1.8899999999999999e+00 5.1043976736431205e+00 9.5020573328570546e+00 8.8689918851287874e+00 0 -2 0
28 2 -9.4499999999999995e-01 3.7582017530245473e+00 8.6983322837626300e+00 9.3959712227137810e+00 0 0 0
48 1 1.8899999999999999e+00 5.1491988383393101e+00 1.2460568255291022e+01 1.0216865050418454e+01 0 -1 0
49 2 -9.4499999999999995e-01 6.6411661667582536e+00 1.3082317021486007e+01 1.0443409579490281e+01 -1 1 -1
97 1 1.8899999999999999e+00 2.9618889550348340e+00 7.8459432780472120e+00 1.0526877399438339e+01 0 0 0
136 2 -9.4499999999999995e-01 6.4953185086128382e+00 8.6467064865661616e+00 9.2189100259578431e+00 0 0 0
133 2 -9.4499999999999995e-01 4.4049169679954385e+00 1.3235642588105396e+01 9.0175830810650019e+00 0 -1 -2
37 2 -9.4499999999999995e-01 3.9055050707937360e+00 7.7063736331413875e+00 1.1840643564563765e+01 -1 0 -2
108 2 -9.4499999999999995e-01 4.2327294940839177e+00 1.2812935292231515e+01 1.1598263999900198e+01 -1 -1 0
15 2 -9.4499999999999995e-01 1.5027232024925554e+00 8.4284573769911564e+00 1.0979313563063167e+01 0 0 -1
25 1 1.8899999999999999e+00 1.2535061750298965e+01 7.4089081118963118e-01 3.3648809386258843e-01 -1 1 -1
109 2 -9.4499999999999995e-01 8.4195851212124513e+00 4.9182332534097730e+00 1.6152141011116274e+00 -1 -1 -1
11 1 1.8899999999999999e+00 7.2716974347205481e+00 1.0975285928209184e+00 2.1670724058445331e-01 0 1 0
99 2 -9.4499999999999995e-01 7.2859174705338994e+00 4.2093471846069330e-01 1.7149553791318179e+00 -1 -1 -1
135 2 -9.4499999999999995e-01 1.1408859833150506e+01 2.3760611104394516e-01 1.4253373417481163e+00 0 1 0
74 2 -9.4499999999999995e-01 7.5474677650359387e+00 2.6362494550433277e+00 5.1605332902824375e-01 0 -1 1
63 1 1.8899999999999999e+00 8.3933307308749399e+00 3.9881817252352767e+00 2.6100263287082903e-01 -1 -1 1
126 2 -9.4499999999999995e-01 9.5017562213514886e+00 6.6102068527988882e+00 3.3344925047795662e+00 -1 -1 1
51 2 -9.4499999999999995e-01 7.1322738689296594e+00 2.0452423936913098e+00 3.9714301598037234e+00 0 0 1
88 2 -9.4499999999999995e-01 8.9005832889505356e+00 3.9673372828217071e+00 3.9769167492587694e+00 1 1 0
84 1 1.8899999999999999e+00 8.2648039733520946e+00 2.7930607863475356e+00 4.9099145867466039e+00 0 0 1
17 1 1.8899999999999999e+00 8.4868061078806392e+00 5.3648990992302439e+00 3.1066502877546545e+00 0 1 0
122 2 -9.4499999999999995e-01 7.0775797489061292e+00 5.8515443757629244e+00 3.7450326762869524e+00 0 0 2
5 2 -9.4499999999999995e-01 1.0985431753015797e+01 7.1697776407243202e-02 4.1281274230132645e+00 1 0 -1
93 1 1.8899999999999999e+00 1.3214217245058137e+01 3.1786217427244203e+00 4.9735491154148228e+00 -1 0 -1
81 2 -9.4499999999999995e-01 1.1746984552532947e+01 2.3613289688142989e+00 5.2489017331129535e+00 -1 0 0
43 2 -9.4499999999999995e-01 1.1301980768421869e+01 4.6865784194761623e-01 6.7424269957762473e+00 -1 0 -1
4 2 -9.4499999999999995e-01 7.4556602132595771e+00 3.7148425181091476e+00 6.0236989656849440e+00 -1 1 0
103 2 -9.4499999999999995e-01 8.1939254877570438e+00 5.9599673159035218e+00 7.3264450357776862e+00 0 0 0
129 2 -9.4499999999999995e-01 9.2732114084165200e+00 1.6628172883740380e+00 5.4447783137815469e+00 0 0 1
22 1 1.8899999999999999e+00 1.0760690983805670e+01 1.0771835387897701e+00 5.3591297618126950e+00 0 0 0
7 1 1.8899999999999999e+00 6.9363162151366460e+00 5.0399737845259063e+00 6.8420094432143088e+00 0 0 -1
144 2 -9.4499999999999995e-01 1.3252309925535197e+01 4.4850497904808044e+00 5.9211265110416305e+00 -1 -1 1
2 1 1.8899999999999999e+00 9.4113210349532501e+00 6.2344630518018853e+00 8.3930341321693209e+00 -1 -2 0
76 2 -9.4499999999999995e-01 8.0510422801162349e+00 2.5247261262599445e+00 8.9745810351156603e+00 -1 1 -2
13 1 1.8899999999999999e+00 9.5995861531497280e+00 3.0832857547362948e+00 9.2448860195273266e+00 0 1 -2
23 2 -9.4499999999999995e-01 9.5886822987841924e+00 4.6630712920590520e+00 9.0484568949742261e+00 -2 1 -1
106 2 -9.4499999999999995e-01 1.0763633072953878e+01 2.4128096725292547e+00 8.3003023754687284e+00 0 1 0
86 1 1.8899999999999999e+00 1.1907669877093005e+01 1.2857947659384379e+00 8.0972364436176889e+00 -1 1 0
6 2 -9.4499999999999995e-01 1.1796486515039286e+01 2.5582127809598143e-01 9.4013076548501768e+00 -1 -1 1
30 2 -9.4499999999999995e-01 7.4929631598001647e+00 4.6631141402408263e+00 1.2434117898236085e+01 -1 0 0
111 2 -9.4499999999999995e-01 1.1997671920730467e+01 4.2319663235665388e+00 1.1669242303952242e+01 0 -1 -1
57 1 1.8899999999999999e+00 1.0978156250692622e+01 3.0078265538043492e+00 1.2058691752053750e+01 -1 0 0
98 2 -9.4499999999999995e-01 1.1814365980594230e+01 1.6495024217189429e+00 1.2491338048208108e+01 1 -1 -2
123 2 -9.4499999999999995e-01 8.2886200618602732e+00 5.5749322894950026e-01 1.2416177491995422e+01 -1 2 -2
35 2 -9.4499999999999995e-01 1.0062466083877501e+01 2.7363423260109085e+00 1.0747497620121299e+01 -1 1 1
85 1 1.8899999999999999e+00 1.3041274499326734e+01 5.4842771397818106e+00 1.1332058972758569e+01 0 -1 -1
119 2 -9.4499999999999995e-01 9.8807030979242825e+00 3.5549151497449825e+00 1.3165519661874395e+01 -2 -1 1
145 2 -9.4499999999999995e-01 1.1353156204705112e+01 1.0695430850610506e+01 5.1299212701696095e-01 -1 1 0
141 2 -9.4499999999999995e-01 8.8272552789781376e+00 9.9059923771425140e+00 5.3279205411198505e-01 0 0 0
18 1 1.8899999999999999e+00 1.0134912109237632e+01 1.0256680446731046e+01 1.4270212169109799e+00 -1 -1 0
147 2 -9.4499999999999995e-01 1.0310724270510487e+01 8.9742789562870673e+00 2.4583292968657022e+00 -1 0 1
53 2 -9.4499999999999995e-01 9.9757437226927319e+00 1.1553779974564559e+01 2.4101717006095318e+00 -1 0 0
105 2 -9.4499999999999995e-01 8.6212134742779636e+00 9.0144735582510975e+00 4.3567575507430378e+00 -1 1 2
150 2 -9.4499999999999995e-01 1.2627755406728690e+01 1.1774692611987780e+01 2.8914969038658933e+00 -1 -1 1
82 1 1.8899999999999999e+00 9.9752918542961133e+00 8.0623055655779705e+00 3.8663139044595702e+00 0 0 0
47 1 1.8899999999999999e+00 6.9950123039844190e+00 9.3698418305280171e+00 4.3731516565751027e+00 -1 0 1
66 2 -9.4499999999999995e-01 1.0903597458377593e+01 7.9576862073853567e+00 5.1674048007565911e+00 -1 2 1
8 1 1.8899999999999999e+00 1.1199873716514462e+01 1.2570758312068214e+01 2.7632128336153672e+00 -1 0 -1
46 2 -9.4499999999999995e-01 1.3162896087000222e+01 9.1746071450771041e+00 2.9851323090113708e+00 -1 0 1
143 2 -9.4499999999999995e-01 1.2862904674215715e+01 6.6827583473423449e+00 3.7656578940610403e+00 1 2 0
91 1 1.8899999999999999e+00 1.1665637172823944e+01 7.6644604376043439e+00 6.6200242309785393e+00 -1 -1 -1
29 2 -9.4499999999999995e-01 1.1736654201567807e+01 9.1197762099430264e+00 7.2994836451569940e+00 -1 0 0
64 2 -9.4499999999999995e-01 1.0728168201058716e+01 6.7010283520906615e+00 7.5433374595438911e+00 -1 1 0
134 2 -9.4499999999999995e-01 1.3218385702910075e+01 7.0460311849933559e+00 6.6891151450150579e+00 0 -2 -1
69 2 -9.4499999999999995e-01 1.0974752302936619e+01 1.1126069332960601e+01 9.0056347904712712e+00 -2 0 0
27 1 1.8899999999999999e+00 7.4480202075761293e+00 7.7735084689001468e+00 1.0297738362324262e+01 -1 0 0
130 2 -9.4499999999999995e-01 8.7835488705717957e+00 7.2513746014094256e+00 9.4964664092219753e+00 0 -1 1
26 1 1.8899999999999999e+00 1.0873593418420885e+01 1.2411651268701753e+01 1.0026606872542315e+01 -1 -1 0
114 2 -9.4499999999999995e-01 1.2764062189036077e+01 9.3508065105374474e+00 9.7219437056799993e+00 0 -2 0
45 1 1.8899999999999999e+00 1.2194403771242426e+01 1.0206206098753501e+01 8.4681847386211295e+00 0 -1 0
60 2 -9.4499999999999995e-01 9.3252879320698927e+00 1.2935052003263280e+01 1.0154389056053789e+01 -1 -1 0
59 1 1.8899999999999999e+00 8.0816795851636805e+00 1.2911566438274106e+01 1.1194655498540996e+01 1 0 -1
38 1 1.8899999999999999e+00 7.6478857497748320e+00 9.9973280347783398e+00 1.2695901922370602e+01 0 -1 -1
100 2 -9.4499999999999995e-01 7.7027792032416000e+00 8.7362469020297624e+00 1.1643672621854263e+01 0 1 0
3 2 -9.4499999999999995e-01 1.1301073596223219e+01 1.1779443868972070e+01 1.1419188051211655e+01 -2 -2 -1
107 2 -9.4499999999999995e-01 7.8865844341730895e+00 1.1382203140253758e+01 1.1753694620682992e+01 0 0 -1
73 1 1.8899999999999999e+00 1.2244059315235956e+01 1.1254309506961469e+01 1.2616276564846512e+01 0 -1 0
1 2 -9.4499999999999995e-01 1.2565074395255790e+01 7.0785353946660354e+00 1.1187180873939903e+01 -1 -2 -1
31 2 -9.4499999999999995e-01 1.3067323064985269e+01 1.2614220380434890e+01 1.3047492868491181e+01 -1 -1 -1
10 2 -9.4499999999999995e-01 1.3019161673999815e+01 9.8997773939060121e+00 1.2199189156511384e+01 -1 -1 0
71 1 1.8899999999999999e+00 1.3229295216747719e+01 8.6447672727681137e+00 1.1154656481054076e+01 0 0 0

Velocities

70 6.7695383455734037e-01 4.5564503268227599e+00 1.3995425055626971e+00
128 3.1843629324998879e-01 7.3939351712604862e-01 -5.3937746366147206e+00
40 -1.3486282529873106e+00 -4.5332897998623976e+00 -1.1969150737821772e-01
32 -2.1587166963849214e+00 1.8111255009063492e+00 3.2126851873672884e+00
50 2.2741566673522930e+00 -2.4085016715606700e-01 3.6357195122274089e-03
101 3.8124283882156385e+00 -2.4724544274013702e+00 2.8692068774235979e+00
95 -2.7081862417561000e+00 6.0040863163273239e-01 1.0058798178589179e+00
62 -1.4166575535224835e+00 4.0030481557160003e-01 -1.8913506926776398e+00
124 -5.8291745753461628e+00 4.4537135123373800e-01 -5.0692917019085904e-01
55 3.9500156375271644e+00 3.7643071937364967e+00 -1.2071532230052966e+00
54 -3.8009951196373453e+00 8.4199389330773131e-02 -4.1280846792411712e+00
21 -5.8271560116372767e-01 4.6797609514860461e-01 1.4341877211627836e+00
14 -2.3038926692568014e+00 1.9223818837927458e+00 -1.0086791559610544e+01
68 -3.6208485892369469e+00 -5.7559801398085062e+00 1.6077342174109899e+00
72 2.6493892483858339e+00 2.3206271006101158e+00 5.2423755741352851e+00
94 -1.3958738950422545e+00 4.9158782485756563e+00 1.5111937771637469e+00
36 -1.4792649715743739e-01 -6.7393886073131865e-03 2.2669557035118975e+00
146 -1.0458923826830049e+00 -2.5360707138524479e+00 -3.2110394516583849e+00
19 1.6812944905242053e+00 1.9797522069183369e+00 2.2465140531206407e+00
20 -5.0991361896554874e+00 -2.9943626551493723e+00 6.3022895730116240e+00
113 5.4279607740323614e+00 3.9174454239401518e-01 -3.5157235607307341e-01
79 2.6344658198038502e+00 -1.2845321558140335e+00 -2.5321941480674397e+00
42 5.3848359321361485e+00 -4.8550483122229346e+00 7.0921904302033942e+00
127 3.0163692777933488e+00 4.6289572583610883e-01 -5.8401602741735524e-02
33 6.8162937328239026e-01 4.8806194030154169e+00 -1.1086605564426656e-01
116 -1.4730971974141165e+00 1.2388474140677646e+00 -4.9163015372047481e+00
112 2.0816498981878184e+00 1.7381560372916061e+00 2.5770599382382455e+00
131 -1.2281586836641070e+00 1.4035072659728962e+00 2.0402997788116211e+00
56 -4.4900390810010258e+00 -1.6675088946285852e+00 -2.8673132316211514e+00
52 6.8278998364213033e+00 -2.4835210032565422e+00 -1.7441560346336435e+00
139 -2.2455562087515810e+00 -2.0027367344130367e+00 1.2548000736949847e+00
117 1.0369886242913754e+01 1.2310468189703279e+00 -5.3024419710571582e+00
77 3.2839379481503563e+00 3.8601506232022986e+00 3.3013561345106006e+00
110 -1.9026895338538072e+00 1.4400143903699827e+00 -2.0432365459098003e+00
16 3.3193554796089315e+00 4.6008252350563494e-02 1.3388819216438601e+00
9 -8.6879980160780335e-01 -1.4564090024968517e+00 4.2026750308043219e+00
149 -5.0856161028465952e-01 -2.3942344770197477e-01 5.1626564934878660e-01
140 2.6981844891189470e+00 -1.6290273249370730e+00 2.4585307239208358e+00
34 1.3150954601045299e+00 2.4431700697008214e+00 -7.1669606376944839e-01
83 5.0454501160161802e-01 2.1752372042886368e+00 -2.0070928583843894e+00
65 -3.5882834728466223e-01 -2.7104706700484003e+00 8.0613026554482179e+00
104 -1.0893789458551091e+00 1.2716903189838413e+00 1.6695470637403991e+00
138 2.4625854842599715e+00 2.1657023791078513e+00 -1.1849784040612541e+00
148 5.3816380416433178e+00 -4.6681230126221962e+00 4.4328701944189168e+00
142 2.7947421197061320e+00 7.7404310905000271e+00 6.4826581579164531e+00
96 -3.2118393091088446e+00 -7.2965110870979739e+00 -8.9702653093141216e-01
78 -2.3235184023069422e-01 1.0641309395217928e+00 1.4002778741571067e+00
118 3.4884494462400095e+00 -3.1799864260462303e+00 5.4932652807577416e+00
125 1.8327759476000687e+00 6.9276437640907762e-01 -4.8102911865578539e+00
115 -2.6512183680271457e+00 -7.6701106493816367e+00 -3.3628889391238395e+00
87 7.1781196695949108e+00 -4.0425978337435602e+00 7.7970620237042410e-01
121 -3.8982858263058189e+00 1.0315810441036546e+00 -3.8484783666629667e+00
61 -4.9783189585578622e+00 -2.9912008979413933e+00 6.1337090275477628e+00
39 -2.9609031249553497e+00 -1.7410758147228353e+00 -1.7888464712580729e+00
92 -4.0184781095065638e+00 -5.5944181465938991e-01 -2.9172543667470152e-01
102 1.9254951471675958e+00 -6.9525741487105486e-01 -3.3355730591552595e+00
58 1.7035910649326980e-01 -3.2610884633388384e+00 8.5328644529055819e-01
89 3.3650098670913371e+00 5.5528473057993741e+00 9.3656174039332263e-01
137 9.2839910638756476e-02 3.7678297037605555e+00 -2.4029702963990802e+00
132 2.9809792712786805e+00 6.6121916783709125e+00 -4.6990602771994832e+00
90 -1.8770866867573321e+00 8.8631194321164397e-01 -2.7239369817344794e-01
80 -1.8719391971314321e+00 -4.3470632852837134e+00 -2.3620767490349772e+00
67 -4.5405731933120439e+00 2.4048316522702920e-01 -3.0388423331807859e+00
41 4.9323268405370380e-01 8.9566799737472516e-02 4.2572157197896958e+00
12 -3.5633544833014902e-01 -2.8948714139603862e+00 3.4326928545575943e+00
44 1.0358862767201551e+00 -2.2741352117185119e+00 -2.1484332112112998e+00
24 -2.8360912352861543e+00 -4.2476590887187262e+00 1.0218607996380698e+00
120 -3.7815824198660049e+00 2.9884990303610053e+00 1.2674272680481622e+00
75 -2.4681276256503195e+00 3.8987582130249665e+00 -3.7574187401133385e+00
28 2.8051859639095769e+00 -4.8369495356156058e+00 -5.1732065930057036e+00
48 -8.5054875345626313e-01 -1.3332668459239425e-01 1.6143094551229751e+00
49 -7.3294213336790581e-01 -1.5812689244264611e+00 3.9339485384230994e+00
97 -7.2839476990300323e-01 8.1363645033008980e-01 2.3239825503247298e+00
136 -1.6070873639868337e+00 5.5469460920764424e-01 -6.1634956514727000e+00
133 1.6234389171822663e+00 2.0783170501229686e+00 5.4561146140925416e+00
37 1.7930540538622322e+00 -2.0240512222242080e+00 5.1509363658545393e+00
108 -9.8065317630726256e-01 -4.6459087827754804e+00 -4.2008763722033899e+00
15 4.7934389383086424e+00 1.6361415581974854e+00 3.5064557326393309e+00
25 -2.8229363299856471e+00 3.0157104559613712e+00 -1.8696761399484771e-01
109 -5.4453255238336284e+00 2.7821418696891480e+00 2.5546797981738234e-01
11 5.9579946234701717e+00 -3.4697885686327790e-01 2.1684036616616691e+00
99 2.1535677650246621e+00 8.9873488950509586e+00 -3.1142851049584639e+00
135 -4.6853443375795365e+00 3.0016650770504612e+00 1.8106301791269093e+00
74 -3.9870808546989362e+00 -3.6840134413090508e+00 -2.1897179684795591e+00
63 -2.9264509282212754e+00 -5.0333298010018468e-01 -8.6854934242952742e-01
126 3.2285656025596885e+00 2.1379317305702039e+00 3.1290834112641162e+00
51 -3.9647297969435791e-01 -1.7405440110985972e+00 3.5767000645557014e+00
88 -1.0296201704339356e+00 -8.2466276861393997e+00 1.7057978280003114e+00
84 1.4186020689195280e+00 -2.2309649400255185e+00 -6.7990593644203401e-01
17 -4.1983398647979087e+00 2.9380566880888720e-01 -1.9260925262808328e+00
122 -2.4495727381888379e+00 -5.5817457128495294e+00 -3.8385186740642188e+00
5 -3.8137404781297910e+00 -5.4817604522406205e+00 -1.6733784077489671e+00
93 1.7729158397541156e+00 4.2163555842225566e+00 2.7227725256743027e+00
81 2.8277974778670663e+00 1.2598368378587588e+00 -6.9180458050525768e+00
43 1.6466218020291541e+00 5.0137418371268505e-01 -3.8461807416863358e+00
4 5.1345479976700030e+00 2.8422508596243945e-01 1.1328556326806729e+00
103 1.8673326690340568e+00 3.8493842905107116e+00 -4.8182429408737959e-01
129 -5.7288494085028798e+00 2.8424275317673628e+00 -2.2654842540815605e+00
22 5.2799925830980954e-01 -2.7346862415330833e+00 1.0095113879062764e-01
7 7.7867784936071893e-01 2.0335750756610249e+00 1.7683844278029832e+00
144 1.5678646830564488e-01 -8.3271162332562454e-01 2.0919850377233047e+00
2 -2.9594912901680379e+00 -1.3467303716006767e+00 2.6024293436696233e+00
76 -9.6501244433370847e-01 5.5005309771924447e+00 -6.0007791476734988e+00
13 2.1978747531961185e+00 -3.3499931339352331e+00 -1.7508556126017976e+00
23 -9.7165753323221318e-02 2.0826139598038749e+00 4.9857246602388211e-01
106 2.8689574130591340e+00 -2.2569215223673589e+00 1.2362969193864379e+00
86 -1.9837550402777829e-01 -4.5960171298731556e+00 -5.6418308595296263e-01
6 -2.3938703737588551e+00 -1.6670817506263860e+00 -3.6413752070148075e+00
30 1.2070073816390514e+00 -8.7906439233987699e-01 -1.0887138627813995e+00
111 8.0448133993925683e+00 2.4357849256988615e+00 4.8088245118361632e+00
57 1.8923119807695152e+00 3.9390549322281152e+00 3.4228247122268369e+00
98 3.9958240570309811e+00 -2.9633893457685194e+00 -2.1270203614659144e+00
123 2.0850861958564417e+00 -5.4759791914971716e+00 4.7065587906349776e-01
35 9.0146001672493326e-01 1.0100651321399505e+00 -1.4880383437839610e+00
85 1.4704416120490953e+00 2.3344352305230296e+00 -7.7305226761551904e-01
119 -7.2948346160841391e+00 1.5512560368766970e+00 -1.1264300326027019e+00
145 -4.4039388773449639e+00 2.5431031826067145e+00 1.6402616026049455e+00
141 -6.1367534035298910e+00 5.0478948905732079e-01 2.2275584293340738e+00
18 -2.0989334429109743e+00 -4.3901672870336211e-01 -2.5251355787370100e-01
147 -1.6625042858665147e+00 -1.7376078427357928e+00 1.8485798337704225e+00
