-170.29005298519695, 13.003550554432728
-163.15616977112583, 10.882831703719887
-156.00043699131487, 8.59226889532237
-145.43617195608243, 6.472715354782316
-128.08761675861695, 4.94994628648422
-117.5889004206042, 3.3399246189981895
-103.73627574151968, 2.3255221135813144
-89.8945758453051, 1.3960415870067848
-76.0856502977004, 0.7213269969592631
-41.71628338886768, 0.22344822563317734
1.1634893756486235, 0.2380146027930934
26.858578685748626, 0.5015203656160523
43.999563008685186, 0.5922688953223698
61.162396897361646, 0.5131734673439894
92.03583328781338, 0.5236612588991321
148.6371333369749, 0.5428888767502258
213.8253127219097, 0.48010779119097435
191.51690610149126, 0.5574552539101489
249.85524662697316, 0.40742156916297745
282.43294914513575, 0.5034139946468486
311.54749549352704, 0.8530070464849402
338.9359261484678, 1.286939422078973
380.0458840880537, 1.7255330383641905
419.49527503140877, 1.7389341053513192
458.9228164090238, 1.9221791300231175
498.2957338722893, 2.5300340489066
544.4092423663078, 4.074361355401393
580.2206806139727, 5.700114710220134
621.0684437646801, 8.176835818721429
645.0264925984595, 8.609602884142667
658.7917190145847, 8.274576209464499
670.8636040858687, 7.7691229220152564
670.8636040858687, 7.7691229220152564
679.4832577702518, 7.432348282077882
698.328508220899, 7.608601445712928
732.5230786038128, 8.469474335864234
778.8223084066206, 8.570128002039283
797.5473862456986, 9.680522932940036
817.9439558638771, 11.13118843429653
833.2386518817937, 12.240418055024485
853.5915223684929, 14.030771471750327
868.7878953405802, 15.904298902059313
887.1306057792103, 19.986963092441865
898.8419730157862, 22.283935106789748
908.9036980390015, 24.07079259299721
918.9981974108266, 25.60288414267766
930.9499098705414, 26.031572622494124
936.0408586879337, 26.457930481965
946.255530671328, 27.05588026437974
956.4483530889825, 27.82367400447916
963.0359971595562, 29.949054095883174
979.9257114764844, 31.993008138963233
996.3019609985251, 38.02829518763314
